Id,ActivityHour,Calories,hour
8378563200,2016-04-17 21:00:00,98,21
8378563200,2016-04-17 22:00:00,90,22
8378563200,2016-04-17 23:00:00,100,23
8378563200,2016-04-18 00:00:00,92,0
8378563200,2016-04-18 01:00:00,92,1
8378563200,2016-04-18 02:00:00,93,2
8378563200,2016-04-18 03:00:00,91,3
8378563200,2016-04-18 04:00:00,124,4
8378563200,2016-04-18 05:00:00,669,5
8378563200,2016-04-18 06:00:00,117,6
8378563200,2016-04-18 07:00:00,141,7
8378563200,2016-04-18 08:00:00,391,8
8378563200,2016-04-18 09:00:00,150,9
8378563200,2016-04-18 10:00:00,135,10
8378563200,2016-04-18 11:00:00,135,11
8378563200,2016-04-18 12:00:00,419,12
8378563200,2016-04-18 13:00:00,127,13
8378563200,2016-04-18 14:00:00,156,14
8378563200,2016-04-18 15:00:00,198,15
8378563200,2016-04-18 16:00:00,129,16
8378563200,2016-04-18 17:00:00,129,17
8378563200,2016-04-18 18:00:00,179,18
8378563200,2016-04-18 19:00:00,151,19
8378563200,2016-04-18 20:00:00,149,20
8378563200,2016-04-18 21:00:00,97,21
8378563200,2016-04-18 22:00:00,101,22
8378563200,2016-04-18 23:00:00,94,23
8378563200,2016-04-19 00:00:00,91,0
8378563200,2016-04-19 01:00:00,91,1
8378563200,2016-04-19 02:00:00,100,2
8378563200,2016-04-19 03:00:00,91,3
8378563200,2016-04-19 04:00:00,118,4
8378563200,2016-04-19 05:00:00,669,5
8378563200,2016-04-19 06:00:00,119,6
8378563200,2016-04-19 07:00:00,147,7
8378563200,2016-04-19 08:00:00,405,8
8378563200,2016-04-19 09:00:00,127,9
8378563200,2016-04-19 10:00:00,134,10
8378563200,2016-04-19 11:00:00,136,11
8378563200,2016-04-19 12:00:00,418,12
8378563200,2016-04-19 13:00:00,136,13
8378563200,2016-04-19 14:00:00,128,14
8378563200,2016-04-19 15:00:00,110,15
8378563200,2016-04-19 16:00:00,195,16
8378563200,2016-04-19 17:00:00,132,17
8378563200,2016-04-19 18:00:00,132,18
8378563200,2016-04-19 19:00:00,132,19
8378563200,2016-04-19 20:00:00,178,20
8378563200,2016-04-19 21:00:00,117,21
8378563200,2016-04-19 22:00:00,94,22
8378563200,2016-04-19 23:00:00,91,23
8378563200,2016-04-20 00:00:00,95,0
8378563200,2016-04-20 01:00:00,93,1
8378563200,2016-04-20 02:00:00,92,2
8378563200,2016-04-20 03:00:00,92,3
8378563200,2016-04-20 04:00:00,117,4
8378563200,2016-04-20 05:00:00,669,5
8378563200,2016-04-20 06:00:00,130,6
8378563200,2016-04-20 07:00:00,162,7
8378563200,2016-04-20 08:00:00,199,8
8378563200,2016-04-20 09:00:00,126,9
8378563200,2016-04-20 10:00:00,170,10
8378563200,2016-04-20 11:00:00,201,11
8378563200,2016-04-20 12:00:00,244,12
8378563200,2016-04-20 13:00:00,127,13
8378563200,2016-04-20 14:00:00,134,14
8378563200,2016-04-20 15:00:00,200,15
8378563200,2016-04-20 16:00:00,142,16
8378563200,2016-04-20 17:00:00,121,17
8378563200,2016-04-20 18:00:00,140,18
8378563200,2016-04-20 19:00:00,110,19
8378563200,2016-04-20 20:00:00,145,20
8378563200,2016-04-20 21:00:00,96,21
8378563200,2016-04-20 22:00:00,90,22
8378563200,2016-04-20 23:00:00,92,23
8378563200,2016-04-21 00:00:00,91,0
8378563200,2016-04-21 01:00:00,101,1
8378563200,2016-04-21 02:00:00,91,2
8378563200,2016-04-21 03:00:00,91,3
8378563200,2016-04-21 04:00:00,122,4
8378563200,2016-04-21 05:00:00,669,5
8378563200,2016-04-21 06:00:00,118,6
8378563200,2016-04-21 07:00:00,149,7
8378563200,2016-04-21 08:00:00,300,8
8378563200,2016-04-21 09:00:00,282,9
8378563200,2016-04-21 10:00:00,171,10
8378563200,2016-04-21 11:00:00,208,11
8378563200,2016-04-21 12:00:00,461,12
8378563200,2016-04-21 13:00:00,160,13
8378563200,2016-04-21 14:00:00,140,14
8378563200,2016-04-21 15:00:00,205,15
8378563200,2016-04-21 16:00:00,126,16
8378563200,2016-04-21 17:00:00,123,17
8378563200,2016-04-21 18:00:00,114,18
8378563200,2016-04-21 19:00:00,145,19
8378563200,2016-04-21 20:00:00,98,20
8378563200,2016-04-21 21:00:00,91,21
8378563200,2016-04-21 22:00:00,91,22
8378563200,2016-04-21 23:00:00,91,23
8378563200,2016-04-22 00:00:00,102,0
8378563200,2016-04-22 01:00:00,92,1
8378563200,2016-04-22 02:00:00,91,2
8378563200,2016-04-22 03:00:00,92,3
8378563200,2016-04-22 04:00:00,129,4
8378563200,2016-04-22 05:00:00,669,5
8378563200,2016-04-22 06:00:00,114,6
8378563200,2016-04-22 07:00:00,162,7
8378563200,2016-04-22 08:00:00,450,8
8378563200,2016-04-22 09:00:00,241,9
8378563200,2016-04-22 10:00:00,161,10
8378563200,2016-04-22 11:00:00,190,11
8378563200,2016-04-22 12:00:00,204,12
8378563200,2016-04-22 13:00:00,129,13
8378563200,2016-04-22 14:00:00,129,14
8378563200,2016-04-22 15:00:00,128,15
8378563200,2016-04-22 16:00:00,188,16
8378563200,2016-04-22 17:00:00,120,17
8378563200,2016-04-22 18:00:00,106,18
8378563200,2016-04-22 19:00:00,116,19
8378563200,2016-04-22 20:00:00,126,20
8378563200,2016-04-22 21:00:00,122,21
8378563200,2016-04-22 22:00:00,94,22
8378563200,2016-04-22 23:00:00,91,23
8378563200,2016-04-23 00:00:00,92,0
8378563200,2016-04-23 01:00:00,91,1
8378563200,2016-04-23 02:00:00,97,2
8378563200,2016-04-23 03:00:00,92,3
8378563200,2016-04-23 04:00:00,91,4
8378563200,2016-04-23 05:00:00,98,5
8378563200,2016-04-23 06:00:00,93,6
8378563200,2016-04-23 07:00:00,99,7
8378563200,2016-04-23 08:00:00,145,8
8378563200,2016-04-23 09:00:00,108,9
8378563200,2016-04-23 10:00:00,98,10
8378563200,2016-04-23 11:00:00,119,11
8378563200,2016-04-23 12:00:00,144,12
8378563200,2016-04-23 13:00:00,164,13
8378563200,2016-04-23 14:00:00,352,14
8378563200,2016-04-23 15:00:00,120,15
8378563200,2016-04-23 16:00:00,137,16
8378563200,2016-04-23 17:00:00,100,17
8378563200,2016-04-23 18:00:00,123,18
8378563200,2016-04-23 19:00:00,117,19
8378563200,2016-04-23 20:00:00,111,20
8378563200,2016-04-23 21:00:00,123,21
8378563200,2016-04-23 22:00:00,102,22
8378563200,2016-04-23 23:00:00,94,23
8378563200,2016-04-24 00:00:00,92,0
8378563200,2016-04-24 01:00:00,100,1
8378563200,2016-04-24 02:00:00,95,2
8378563200,2016-04-24 03:00:00,91,3
8378563200,2016-04-24 04:00:00,92,4
8378563200,2016-04-24 05:00:00,91,5
8378563200,2016-04-24 06:00:00,92,6
8378563200,2016-04-24 07:00:00,135,7
8378563200,2016-04-24 08:00:00,124,8
8378563200,2016-04-24 09:00:00,112,9
8378563200,2016-04-24 10:00:00,144,10
8378563200,2016-04-24 11:00:00,129,11
8378563200,2016-04-24 12:00:00,142,12
8378563200,2016-04-24 13:00:00,139,13
8378563200,2016-04-24 14:00:00,104,14
8378563200,2016-04-24 15:00:00,168,15
8378563200,2016-04-24 16:00:00,128,16
8378563200,2016-04-24 17:00:00,121,17
8378563200,2016-04-24 18:00:00,106,18
8378563200,2016-04-24 19:00:00,108,19
8378563200,2016-04-24 20:00:00,122,20
8378563200,2016-04-24 21:00:00,126,21
8378563200,2016-04-24 22:00:00,91,22
8378563200,2016-04-24 23:00:00,91,23
8378563200,2016-04-25 00:00:00,91,0
8378563200,2016-04-25 01:00:00,91,1
8378563200,2016-04-25 02:00:00,93,2
8378563200,2016-04-25 03:00:00,91,3
8378563200,2016-04-25 04:00:00,122,4
8378563200,2016-04-25 05:00:00,669,5
8378563200,2016-04-25 06:00:00,123,6
8378563200,2016-04-25 07:00:00,155,7
8378563200,2016-04-25 08:00:00,222,8
8378563200,2016-04-25 09:00:00,132,9
8378563200,2016-04-25 10:00:00,150,10
8378563200,2016-04-25 11:00:00,308,11
8378563200,2016-04-25 12:00:00,416,12
8378563200,2016-04-25 13:00:00,144,13
8378563200,2016-04-25 14:00:00,143,14
8378563200,2016-04-25 15:00:00,193,15
8378563200,2016-04-25 16:00:00,112,16
8378563200,2016-04-25 17:00:00,114,17
8378563200,2016-04-25 18:00:00,129,18
8378563200,2016-04-25 19:00:00,131,19
8378563200,2016-04-25 20:00:00,94,20
8378563200,2016-04-25 21:00:00,94,21
8378563200,2016-04-25 22:00:00,91,22
8378563200,2016-04-25 23:00:00,101,23
8378563200,2016-04-26 00:00:00,92,0
8378563200,2016-04-26 01:00:00,92,1
8378563200,2016-04-26 02:00:00,90,2
8378563200,2016-04-26 03:00:00,91,3
8378563200,2016-04-26 04:00:00,97,4
8378563200,2016-04-26 05:00:00,94,5
8378563200,2016-04-26 06:00:00,123,6
8378563200,2016-04-26 07:00:00,155,7
8378563200,2016-04-26 08:00:00,443,8
8378563200,2016-04-26 09:00:00,181,9
8378563200,2016-04-26 10:00:00,158,10
8378563200,2016-04-26 11:00:00,334,11
8378563200,2016-04-26 12:00:00,386,12
8378563200,2016-04-26 13:00:00,141,13
8378563200,2016-04-26 14:00:00,177,14
8378563200,2016-04-26 15:00:00,208,15
8378563200,2016-04-26 16:00:00,107,16
8378563200,2016-04-26 17:00:00,120,17
8378563200,2016-04-26 18:00:00,123,18
8378563200,2016-04-26 19:00:00,140,19
8378563200,2016-04-26 20:00:00,127,20
8378563200,2016-04-26 21:00:00,94,21
8378563200,2016-04-26 22:00:00,91,22
8378563200,2016-04-26 23:00:00,101,23
8378563200,2016-04-27 00:00:00,91,0
8378563200,2016-04-27 01:00:00,100,1
8378563200,2016-04-27 02:00:00,91,2
8378563200,2016-04-27 03:00:00,98,3
8378563200,2016-04-27 04:00:00,91,4
8378563200,2016-04-27 05:00:00,93,5
8378563200,2016-04-27 06:00:00,121,6
8378563200,2016-04-27 07:00:00,152,7
8378563200,2016-04-27 08:00:00,201,8
8378563200,2016-04-27 09:00:00,146,9
8378563200,2016-04-27 10:00:00,159,10
8378563200,2016-04-27 11:00:00,128,11
8378563200,2016-04-27 12:00:00,153,12
8378563200,2016-04-27 13:00:00,138,13
8378563200,2016-04-27 14:00:00,118,14
8378563200,2016-04-27 15:00:00,110,15
8378563200,2016-04-27 16:00:00,123,16
8378563200,2016-04-27 17:00:00,184,17
8378563200,2016-04-27 18:00:00,155,18
8378563200,2016-04-27 19:00:00,131,19
8378563200,2016-04-27 20:00:00,186,20
8378563200,2016-04-27 21:00:00,96,21
8378563200,2016-04-27 22:00:00,98,22
8378563200,2016-04-27 23:00:00,98,23
8378563200,2016-04-28 00:00:00,92,0
8378563200,2016-04-28 01:00:00,93,1
8378563200,2016-04-28 02:00:00,91,2
8378563200,2016-04-28 03:00:00,91,3
8378563200,2016-04-28 04:00:00,99,4
8378563200,2016-04-28 05:00:00,93,5
8378563200,2016-04-28 06:00:00,107,6
8378563200,2016-04-28 07:00:00,127,7
8378563200,2016-04-28 08:00:00,110,8
8378563200,2016-04-28 09:00:00,144,9
8378563200,2016-04-28 10:00:00,173,10
8378563200,2016-04-28 11:00:00,131,11
8378563200,2016-04-28 12:00:00,122,12
8378563200,2016-04-28 13:00:00,144,13
8378563200,2016-04-28 14:00:00,129,14
8378563200,2016-04-28 15:00:00,131,15
8378563200,2016-04-28 16:00:00,192,16
8378563200,2016-04-28 17:00:00,164,17
8378563200,2016-04-28 18:00:00,118,18
8378563200,2016-04-28 19:00:00,113,19
8378563200,2016-04-28 20:00:00,141,20
8378563200,2016-04-28 21:00:00,91,21
8378563200,2016-04-28 22:00:00,97,22
8378563200,2016-04-28 23:00:00,91,23
8378563200,2016-04-29 00:00:00,92,0
8378563200,2016-04-29 01:00:00,91,1
8378563200,2016-04-29 02:00:00,92,2
8378563200,2016-04-29 03:00:00,91,3
8378563200,2016-04-29 04:00:00,97,4
8378563200,2016-04-29 05:00:00,91,5
8378563200,2016-04-29 06:00:00,120,6
8378563200,2016-04-29 07:00:00,153,7
8378563200,2016-04-29 08:00:00,202,8
8378563200,2016-04-29 09:00:00,149,9
8378563200,2016-04-29 10:00:00,147,10
8378563200,2016-04-29 11:00:00,148,11
8378563200,2016-04-29 12:00:00,113,12
8378563200,2016-04-29 13:00:00,157,13
8378563200,2016-04-29 14:00:00,118,14
8378563200,2016-04-29 15:00:00,110,15
8378563200,2016-04-29 16:00:00,169,16
8378563200,2016-04-29 17:00:00,144,17
8378563200,2016-04-29 18:00:00,151,18
8378563200,2016-04-29 19:00:00,121,19
8378563200,2016-04-29 20:00:00,115,20
8378563200,2016-04-29 21:00:00,124,21
8378563200,2016-04-29 22:00:00,94,22
8378563200,2016-04-29 23:00:00,93,23
8378563200,2016-04-30 00:00:00,95,0
8378563200,2016-04-30 01:00:00,102,1
8378563200,2016-04-30 02:00:00,92,2
8378563200,2016-04-30 03:00:00,92,3
8378563200,2016-04-30 04:00:00,92,4
8378563200,2016-04-30 05:00:00,102,5
8378563200,2016-04-30 06:00:00,94,6
8378563200,2016-04-30 07:00:00,129,7
8378563200,2016-04-30 08:00:00,114,8
8378563200,2016-04-30 09:00:00,105,9
8378563200,2016-04-30 10:00:00,132,10
8378563200,2016-04-30 11:00:00,105,11
8378563200,2016-04-30 12:00:00,151,12
8378563200,2016-04-30 13:00:00,140,13
8378563200,2016-04-30 14:00:00,121,14
8378563200,2016-04-30 15:00:00,97,15
8378563200,2016-04-30 16:00:00,106,16
8378563200,2016-04-30 17:00:00,108,17
8378563200,2016-04-30 18:00:00,125,18
8378563200,2016-04-30 19:00:00,117,19
8378563200,2016-04-30 20:00:00,105,20
8378563200,2016-04-30 21:00:00,128,21
8378563200,2016-04-30 22:00:00,104,22
8378563200,2016-04-30 23:00:00,104,23
8378563200,2016-05-01 00:00:00,91,0
8378563200,2016-05-01 01:00:00,98,1
8378563200,2016-05-01 02:00:00,93,2
8378563200,2016-05-01 03:00:00,91,3
8378563200,2016-05-01 04:00:00,91,4
8378563200,2016-05-01 05:00:00,98,5
8378563200,2016-05-01 06:00:00,91,6
8378563200,2016-05-01 07:00:00,124,7
8378563200,2016-05-01 08:00:00,123,8
8378563200,2016-05-01 09:00:00,113,9
8378563200,2016-05-01 10:00:00,111,10
8378563200,2016-05-01 11:00:00,144,11
8378563200,2016-05-01 12:00:00,141,12
8378563200,2016-05-01 13:00:00,126,13
8378563200,2016-05-01 14:00:00,113,14
8378563200,2016-05-01 15:00:00,128,15
8378563200,2016-05-01 16:00:00,374,16
8378563200,2016-05-01 17:00:00,567,17
8378563200,2016-05-01 18:00:00,120,18
8378563200,2016-05-01 19:00:00,108,19
8378563200,2016-05-01 20:00:00,123,20
8378563200,2016-05-01 21:00:00,112,21
8378563200,2016-05-01 22:00:00,92,22
8378563200,2016-05-01 23:00:00,98,23
8378563200,2016-05-02 00:00:00,92,0
8378563200,2016-05-02 01:00:00,95,1
8378563200,2016-05-02 02:00:00,91,2
8378563200,2016-05-02 03:00:00,91,3
8378563200,2016-05-02 04:00:00,125,4
8378563200,2016-05-02 05:00:00,669,5
8378563200,2016-05-02 06:00:00,112,6
8378563200,2016-05-02 07:00:00,144,7
8378563200,2016-05-02 08:00:00,204,8
8378563200,2016-05-02 09:00:00,103,9
8378563200,2016-05-02 10:00:00,138,10
8378563200,2016-05-02 11:00:00,117,11
8378563200,2016-05-02 12:00:00,151,12
8378563200,2016-05-02 13:00:00,135,13
8378563200,2016-05-02 14:00:00,135,14
8378563200,2016-05-02 15:00:00,133,15
8378563200,2016-05-02 16:00:00,154,16
8378563200,2016-05-02 17:00:00,159,17
8378563200,2016-05-02 18:00:00,125,18
8378563200,2016-05-02 19:00:00,116,19
8378563200,2016-05-02 20:00:00,128,20
8378563200,2016-05-02 21:00:00,92,21
8378563200,2016-05-02 22:00:00,92,22
8378563200,2016-05-02 23:00:00,90,23
8378563200,2016-05-03 00:00:00,91,0
8378563200,2016-05-03 01:00:00,98,1
8378563200,2016-05-03 02:00:00,91,2
8378563200,2016-05-03 03:00:00,91,3
8378563200,2016-05-03 04:00:00,121,4
8378563200,2016-05-03 05:00:00,669,5
8378563200,2016-05-03 06:00:00,117,6
8378563200,2016-05-03 07:00:00,156,7
8378563200,2016-05-03 08:00:00,228,8
8378563200,2016-05-03 09:00:00,156,9
8378563200,2016-05-03 10:00:00,135,10
8378563200,2016-05-03 11:00:00,126,11
8378563200,2016-05-03 12:00:00,134,12
8378563200,2016-05-03 13:00:00,117,13
8378563200,2016-05-03 14:00:00,134,14
8378563200,2016-05-03 15:00:00,148,15
8378563200,2016-05-03 16:00:00,130,16
8378563200,2016-05-03 17:00:00,240,17
8378563200,2016-05-03 18:00:00,147,18
8378563200,2016-05-03 19:00:00,144,19
8378563200,2016-05-03 20:00:00,180,20
8378563200,2016-05-03 21:00:00,122,21
8378563200,2016-05-03 22:00:00,117,22
8378563200,2016-05-03 23:00:00,94,23
8378563200,2016-05-04 00:00:00,90,0
8378563200,2016-05-04 01:00:00,100,1
8378563200,2016-05-04 02:00:00,90,2
8378563200,2016-05-04 03:00:00,91,3
8378563200,2016-05-04 04:00:00,98,4
8378563200,2016-05-04 05:00:00,92,5
8378563200,2016-05-04 06:00:00,117,6
8378563200,2016-05-04 07:00:00,158,7
8378563200,2016-05-04 08:00:00,222,8
8378563200,2016-05-04 09:00:00,186,9
8378563200,2016-05-04 10:00:00,138,10
8378563200,2016-05-04 11:00:00,161,11
8378563200,2016-05-04 12:00:00,137,12
8378563200,2016-05-04 13:00:00,122,13
8378563200,2016-05-04 14:00:00,145,14
8378563200,2016-05-04 15:00:00,133,15
8378563200,2016-05-04 16:00:00,209,16
8378563200,2016-05-04 17:00:00,127,17
8378563200,2016-05-04 18:00:00,137,18
8378563200,2016-05-04 19:00:00,124,19
8378563200,2016-05-04 20:00:00,126,20
8378563200,2016-05-04 21:00:00,109,21
8378563200,2016-05-04 22:00:00,104,22
8378563200,2016-05-04 23:00:00,93,23
8378563200,2016-05-05 00:00:00,99,0
8378563200,2016-05-05 01:00:00,91,1
8378563200,2016-05-05 02:00:00,91,2
8378563200,2016-05-05 03:00:00,93,3
8378563200,2016-05-05 04:00:00,123,4
8378563200,2016-05-05 05:00:00,669,5
8378563200,2016-05-05 06:00:00,112,6
8378563200,2016-05-05 07:00:00,161,7
8378563200,2016-05-05 08:00:00,218,8
8378563200,2016-05-05 09:00:00,132,9
8378563200,2016-05-05 10:00:00,144,10
8378563200,2016-05-05 11:00:00,130,11
8378563200,2016-05-05 12:00:00,142,12
8378563200,2016-05-05 13:00:00,153,13
8378563200,2016-05-05 14:00:00,132,14
8378563200,2016-05-05 15:00:00,144,15
8378563200,2016-05-05 16:00:00,160,16
8378563200,2016-05-05 17:00:00,133,17
8378563200,2016-05-05 18:00:00,181,18
8378563200,2016-05-05 19:00:00,120,19
8378563200,2016-05-05 20:00:00,196,20
8378563200,2016-05-05 21:00:00,157,21
8378563200,2016-05-05 22:00:00,91,22
8378563200,2016-05-05 23:00:00,113,23
8378563200,2016-05-06 00:00:00,90,0
8378563200,2016-05-06 01:00:00,92,1
8378563200,2016-05-06 02:00:00,91,2
8378563200,2016-05-06 03:00:00,93,3
8378563200,2016-05-06 04:00:00,130,4
8378563200,2016-05-06 05:00:00,669,5
8378563200,2016-05-06 06:00:00,123,6
8378563200,2016-05-06 07:00:00,150,7
8378563200,2016-05-06 08:00:00,226,8
8378563200,2016-05-06 09:00:00,140,9
8378563200,2016-05-06 10:00:00,162,10
8378563200,2016-05-06 11:00:00,142,11
8378563200,2016-05-06 12:00:00,112,12
8378563200,2016-05-06 13:00:00,126,13
8378563200,2016-05-06 14:00:00,149,14
8378563200,2016-05-06 15:00:00,148,15
8378563200,2016-05-06 16:00:00,201,16
8378563200,2016-05-06 17:00:00,136,17
8378563200,2016-05-06 18:00:00,117,18
8378563200,2016-05-06 19:00:00,114,19
8378563200,2016-05-06 20:00:00,114,20
8378563200,2016-05-06 21:00:00,129,21
8378563200,2016-05-06 22:00:00,92,22
8378563200,2016-05-06 23:00:00,99,23
8378563200,2016-05-07 00:00:00,94,0
8378563200,2016-05-07 01:00:00,92,1
8378563200,2016-05-07 02:00:00,91,2
8378563200,2016-05-07 03:00:00,90,3
8378563200,2016-05-07 04:00:00,93,4
8378563200,2016-05-07 05:00:00,107,5
8378563200,2016-05-07 06:00:00,90,6
8378563200,2016-05-07 07:00:00,103,7
8378563200,2016-05-07 08:00:00,111,8
8378563200,2016-05-07 09:00:00,104,9
8378563200,2016-05-07 10:00:00,107,10
8378563200,2016-05-07 11:00:00,113,11
8378563200,2016-05-07 12:00:00,148,12
8378563200,2016-05-07 13:00:00,208,13
8378563200,2016-05-07 14:00:00,171,14
8378563200,2016-05-07 15:00:00,161,15
8378563200,2016-05-07 16:00:00,132,16
8378563200,2016-05-07 17:00:00,101,17
8378563200,2016-05-07 18:00:00,112,18
8378563200,2016-05-07 19:00:00,128,19
8378563200,2016-05-07 20:00:00,105,20
8378563200,2016-05-07 21:00:00,119,21
8378563200,2016-05-07 22:00:00,125,22
8378563200,2016-05-07 23:00:00,95,23
8378563200,2016-05-08 00:00:00,95,0
8378563200,2016-05-08 01:00:00,91,1
8378563200,2016-05-08 02:00:00,99,2
8378563200,2016-05-08 03:00:00,93,3
8378563200,2016-05-08 04:00:00,91,4
8378563200,2016-05-08 05:00:00,91,5
8378563200,2016-05-08 06:00:00,91,6
8378563200,2016-05-08 07:00:00,108,7
8378563200,2016-05-08 08:00:00,91,8
8378563200,2016-05-08 09:00:00,129,9
8378563200,2016-05-08 10:00:00,112,10
8378563200,2016-05-08 11:00:00,116,11
8378563200,2016-05-08 12:00:00,161,12
8378563200,2016-05-08 13:00:00,122,13
8378563200,2016-05-08 14:00:00,118,14
8378563200,2016-05-08 15:00:00,166,15
8378563200,2016-05-08 16:00:00,117,16
8378563200,2016-05-08 17:00:00,129,17
8378563200,2016-05-08 18:00:00,108,18
8378563200,2016-05-08 19:00:00,111,19
8378563200,2016-05-08 20:00:00,131,20
8378563200,2016-05-08 21:00:00,130,21
8378563200,2016-05-08 22:00:00,91,22
8378563200,2016-05-08 23:00:00,93,23
8378563200,2016-05-09 00:00:00,100,0
8378563200,2016-05-09 01:00:00,101,1
8378563200,2016-05-09 02:00:00,91,2
8378563200,2016-05-09 03:00:00,91,3
8378563200,2016-05-09 04:00:00,121,4
8378563200,2016-05-09 05:00:00,669,5
8378563200,2016-05-09 06:00:00,122,6
8378563200,2016-05-09 07:00:00,146,7
8378563200,2016-05-09 08:00:00,233,8
8378563200,2016-05-09 09:00:00,144,9
8378563200,2016-05-09 10:00:00,213,10
8378563200,2016-05-09 11:00:00,154,11
8378563200,2016-05-09 12:00:00,136,12
8378563200,2016-05-09 13:00:00,156,13
8378563200,2016-05-09 14:00:00,115,14
8378563200,2016-05-09 15:00:00,135,15
8378563200,2016-05-09 16:00:00,130,16
8378563200,2016-05-09 17:00:00,162,17
8378563200,2016-05-09 18:00:00,125,18
8378563200,2016-05-09 19:00:00,121,19
8378563200,2016-05-09 20:00:00,147,20
8378563200,2016-05-09 21:00:00,115,21
8378563200,2016-05-09 22:00:00,103,22
8378563200,2016-05-09 23:00:00,91,23
8378563200,2016-05-10 00:00:00,91,0
8378563200,2016-05-10 01:00:00,92,1
8378563200,2016-05-10 02:00:00,91,2
8378563200,2016-05-10 03:00:00,91,3
8378563200,2016-05-10 04:00:00,131,4
8378563200,2016-05-10 05:00:00,669,5
8378563200,2016-05-10 06:00:00,116,6
8378563200,2016-05-10 07:00:00,155,7
8378563200,2016-05-10 08:00:00,201,8
8378563200,2016-05-10 09:00:00,141,9
8378563200,2016-05-10 10:00:00,140,10
8378563200,2016-05-10 11:00:00,108,11
8378563200,2016-05-10 12:00:00,152,12
8378563200,2016-05-10 13:00:00,121,13
8378563200,2016-05-10 14:00:00,142,14
8378563200,2016-05-10 15:00:00,132,15
8378563200,2016-05-10 16:00:00,182,16
8378563200,2016-05-10 17:00:00,138,17
8378563200,2016-05-10 18:00:00,105,18
8378563200,2016-05-10 19:00:00,139,19
8378563200,2016-05-10 20:00:00,127,20
8378563200,2016-05-10 21:00:00,142,21
8378563200,2016-05-10 22:00:00,91,22
8378563200,2016-05-10 23:00:00,91,23
8378563200,2016-05-11 00:00:00,91,0
8378563200,2016-05-11 01:00:00,91,1
8378563200,2016-05-11 02:00:00,90,2
8378563200,2016-05-11 03:00:00,94,3
8378563200,2016-05-11 04:00:00,130,4
8378563200,2016-05-11 05:00:00,669,5
8378563200,2016-05-11 06:00:00,121,6
8378563200,2016-05-11 07:00:00,145,7
8378563200,2016-05-11 08:00:00,216,8
8378563200,2016-05-11 09:00:00,145,9
8378563200,2016-05-11 10:00:00,199,10
8378563200,2016-05-11 11:00:00,218,11
8378563200,2016-05-11 12:00:00,185,12
8378563200,2016-05-11 13:00:00,142,13
8378563200,2016-05-11 14:00:00,144,14
8378563200,2016-05-11 15:00:00,129,15
8378563200,2016-05-11 16:00:00,112,16
8378563200,2016-05-11 17:00:00,181,17
8378563200,2016-05-11 18:00:00,132,18
8378563200,2016-05-11 19:00:00,117,19
8378563200,2016-05-11 20:00:00,129,20
8378563200,2016-05-11 21:00:00,115,21
8378563200,2016-05-11 22:00:00,91,22
8378563200,2016-05-11 23:00:00,102,23
8378563200,2016-05-12 00:00:00,91,0
8378563200,2016-05-12 01:00:00,98,1
8378563200,2016-05-12 02:00:00,93,2
8378563200,2016-05-12 03:00:00,91,3
8378563200,2016-05-12 04:00:00,98,4
8378563200,2016-05-12 05:00:00,91,5
8378563200,2016-05-12 06:00:00,129,6
8378563200,2016-05-12 07:00:00,152,7
8378563200,2016-05-12 08:00:00,199,8
8378563200,2016-05-12 09:00:00,160,9
8378563200,2016-05-12 10:00:00,163,10
8378563200,2016-05-12 11:00:00,138,11
8378563200,2016-05-12 12:00:00,105,12
8378563200,2016-05-12 13:00:00,142,13
8378563200,2016-05-12 14:00:00,107,14
8583815059,2016-04-12 00:00:00,84,0
8583815059,2016-04-12 01:00:00,84,1
8583815059,2016-04-12 02:00:00,84,2
8583815059,2016-04-12 03:00:00,84,3
8583815059,2016-04-12 04:00:00,84,4
8583815059,2016-04-12 05:00:00,84,5
8583815059,2016-04-12 06:00:00,84,6
8583815059,2016-04-12 07:00:00,84,7
8583815059,2016-04-12 08:00:00,84,8
8583815059,2016-04-12 09:00:00,92,9
8583815059,2016-04-12 10:00:00,88,10
8583815059,2016-04-12 11:00:00,94,11
8583815059,2016-04-12 12:00:00,136,12
8583815059,2016-04-12 13:00:00,180,13
8583815059,2016-04-12 14:00:00,118,14
8583815059,2016-04-12 15:00:00,122,15
8583815059,2016-04-12 16:00:00,154,16
8583815059,2016-04-12 17:00:00,194,17
8583815059,2016-04-12 18:00:00,121,18
8583815059,2016-04-12 19:00:00,195,19
8583815059,2016-04-12 20:00:00,93,20
8583815059,2016-04-12 21:00:00,97,21
8583815059,2016-04-12 22:00:00,96,22
8583815059,2016-04-12 23:00:00,114,23
8583815059,2016-04-13 00:00:00,84,0
8583815059,2016-04-13 01:00:00,84,1
8583815059,2016-04-13 02:00:00,84,2
8583815059,2016-04-13 03:00:00,84,3
8583815059,2016-04-13 04:00:00,84,4
8583815059,2016-04-13 05:00:00,84,5
8583815059,2016-04-13 06:00:00,84,6
8583815059,2016-04-13 07:00:00,84,7
8583815059,2016-04-13 08:00:00,84,8
8583815059,2016-04-13 09:00:00,99,9
8583815059,2016-04-13 10:00:00,151,10
8583815059,2016-04-13 11:00:00,234,11
8583815059,2016-04-13 12:00:00,300,12
8583815059,2016-04-13 13:00:00,121,13
8583815059,2016-04-13 14:00:00,87,14
8583815059,2016-04-13 15:00:00,91,15
8583815059,2016-04-13 16:00:00,89,16
